Province	stud_teach	Level
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	6
CHIMBORAZO	L30	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L30	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L30	4
CHIMBORAZO	L30	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L40	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	2
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L40	5
CHIMBORAZO	L20	4
CHIMBORAZO	L30	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L40	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L70	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L30	6
CHIMBORAZO	L20	4
CHIMBORAZO	L20	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L40	6
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	2
CHIMBORAZO	L20	2
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	2
CHIMBORAZO	L20	1
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L30	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	3
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	5
CHIMBORAZO	L20	2
CHIMBORAZO	L20	3
CHIMBORAZO	L20	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L20	6
CHIMBORAZO	L10	6
CHIMBORAZO	L40	6
CHIMBORAZO	L20	6
TUNGURAHUA	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L30	6
CHIMBORAZO	L10	5
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	2
CHIMBORAZO	L20	6
CHIMBORAZO	L20	4
CHIMBORAZO	L30	6
CHIMBORAZO	L20	6
CHIMBORAZO	L10	5
CHIMBORAZO	L20	6
CHIMBORAZO	L20	2
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	2
CHIMBORAZO	L20	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L30	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	2
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	2
CHIMBORAZO	L30	5
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	4
CHIMBORAZO	L20	4
CHIMBORAZO	L30	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	4
CHIMBORAZO	L30	4
CHIMBORAZO	L30	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	4
CHIMBORAZO	L30	2
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	2
CHIMBORAZO	L10	4
CHIMBORAZO	L10	1
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L10	2
CHIMBORAZO	L20	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
GUAYAS	L10	5
CHIMBORAZO	L30	5
GUAYAS	L20	2
GUAYAS	L20	2
CHIMBORAZO	L10	4
CHIMBORAZO	L30	4
CHIMBORAZO	L40	2
GUAYAS	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L40	6
CHIMBORAZO	L30	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L30	5
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	6
CHIMBORAZO	L20	4
CHIMBORAZO	L20	2
GUAYAS	L20	2
CHIMBORAZO	L20	4
CHIMBORAZO	L30	4
CHIMBORAZO	L10	5
GUAYAS	L10	4
CHIMBORAZO	L10	2
GUAYAS	L10	4
GUAYAS	L30	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L20	1
CHIMBORAZO	L30	4
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L30	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L10	2
CHIMBORAZO	L10	1
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L30	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	6
CHIMBORAZO	L20	5
CHIMBORAZO	L10	2
CHIMBORAZO	L10	4
CHIMBORAZO	L30	1
CHIMBORAZO	L50	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	4
CHIMBORAZO	L30	5
CHIMBORAZO	L10	4
CHIMBORAZO	L20	1
CHIMBORAZO	L30	1
CHIMBORAZO	L30	1
CHIMBORAZO	L30	1
CHIMBORAZO	L30	1
CHIMBORAZO	L30	1
CHIMBORAZO	L40	1
CHIMBORAZO	L20	1
CHIMBORAZO	L20	4
CHIMBORAZO	L10	4
CHIMBORAZO	L10	5
CHIMBORAZO	L10	4
CHIMBORAZO	L10	2
CHIMBORAZO	L20	3
CHIMBORAZO	L20	5
CHIMBORAZO	L20	6
CHIMBORAZO	L30	6
CHIMBORAZO	L20	5
CHIMBORAZO	L10	3
CHIMBORAZO	L10	5
CHIMBORAZO	L20	4
CHIMBORAZO	L40	1
CHIMBORAZO	L30	1
CHIMBORAZO	L20	6
CHIMBORAZO	L10	4
CHIMBORAZO	L20	4
CHIMBORAZO	L20	6
CHIMBORAZO	L30	1
CHIMBORAZO	L20	6
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	1
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L10	3
EL ORO	L30	4
EL ORO	L20	2
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	3
EL ORO	L20	2
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L50	4
EL ORO	L40	4
EL ORO	L30	2
EL ORO	L30	4
EL ORO	L30	5
EL ORO	L20	3
EL ORO	L20	6
EL ORO	L40	5
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L80	4
EL ORO	L20	3
EL ORO	L30	4
EL ORO	L40	4
EL ORO	L20	2
EL ORO	L30	2
EL ORO	L10	5
EL ORO	L10	2
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	3
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L40	4
EL ORO	L10	5
EL ORO	L40	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	3
EL ORO	L20	5
EL ORO	L20	2
EL ORO	L20	3
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L10	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L10	3
EL ORO	L20	5
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L20	3
EL ORO	L20	5
EL ORO	L30	3
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L40	2
EL ORO	L10	5
EL ORO	L20	3
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L90	4
EL ORO	L20	2
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L10	2
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L10	6
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L10	6
EL ORO	L10	2
EL ORO	L20	2
EL ORO	L20	5
EL ORO	L30	2
EL ORO	L20	1
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L30	5
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L30	3
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L10	2
EL ORO	L20	4
EL ORO	L10	6
EL ORO	L30	2
EL ORO	L10	2
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L10	2
EL ORO	L60	5
EL ORO	L30	2
EL ORO	L30	5
EL ORO	L20	5
EL ORO	L10	5
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L40	4
EL ORO	L30	2
EL ORO	L10	2
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L30	2
EL ORO	L100	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L10	2
EL ORO	L40	2
EL ORO	L10	6
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L20	2
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L10	2
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	5
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	5
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L40	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L40	2
EL ORO	L30	4
EL ORO	L10	3
EL ORO	L40	4
EL ORO	L10	2
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	5
EL ORO	L20	5
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L100	4
EL ORO	L20	2
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L40	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L30	3
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L30	5
EL ORO	L30	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L80	4
EL ORO	L30	2
EL ORO	L10	5
EL ORO	L20	2
EL ORO	L10	2
EL ORO	L20	2
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L20	2
EL ORO	L20	3
EL ORO	L10	5
EL ORO	L10	2
EL ORO	L20	2
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L40	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L40	1
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L30	2
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L50	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	1
EL ORO	L20	3
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L40	5
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L10	2
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L10	5
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L10	2
EL ORO	L20	5
EL ORO	L30	5
EL ORO	L10	2
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L100	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L30	2
EL ORO	L10	3
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L40	2
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	5
EL ORO	L30	2
EL ORO	L30	4
EL ORO	L80	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L40	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L20	2
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L10	2
EL ORO	L20	2
EL ORO	L10	2
EL ORO	L30	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L30	2
EL ORO	L100	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L40	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L20	2
EL ORO	L100	4
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L30	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L30	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L20	3
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	2
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	4
EL ORO	L20	2
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L10	4
EL ORO	L10	5
EL ORO	L100	4
EL ORO	L20	2
EL ORO	L20	2
EL ORO	L30	2
EL ORO	L30	2
EL ORO	L20	5
EL ORO	L20	4
EL ORO	L20	3
EL ORO	L10	5
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L30	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L20	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	4
EL ORO	L10	2
EL ORO	L20	4
EL ORO	L30	4
EL ORO	L20	4
